id,id_artist,num_samples,sr,duration_ms,bpm,centroid_mean,centroid_std,rolloff_mean,rolloff_std,flux_mean,flux_std,rms_mean,rms_std,zcr_mean,zcr_std,flatness_mean,flatness_std,spectral_complexity_mean,spectral_complexity_std,pitch_mean,pitch_std,loudness_mean,loudness_std,silence_start_sec,silence_end_sec,silence_middle_total_sec,silence_middle_count,silence_middle_mean_sec,is_silent
TR978195,ART25707984,6947338,22050,315072.0181405896,112.34714673913044,2916.936950217824,899.6233447819272,6253.796782525216,1479.209949279663,2.0869024,2.6975002,0.24854527,0.11580082,0.130844226407056,0.07100160235094065,0.042290077,0.04548202,2754.2418173292317,424.65125670255094,115.65936177396985,82.56456879611333,-8.626261,8.615856,4.09,1.9,2.11,55,0.04,False
TR409731,ART25707984,5398428,22050,244826.66666666666,103.359375,3048.489663994395,889.1340216220514,6291.741978091065,1605.9253739560484,1.5104057,1.7908809,0.22735019,0.09893864,0.13583235096678206,0.07598096315401208,0.04658153,0.050938483,2740.352275031528,469.16988400365904,125.6708026173722,88.31064690343194,-8.642346,9.607952,0.16,2.04,17.25,46,0.38,False
TR247713,ART25707984,4923649,22050,223294.73922902494,89.10290948275862,3119.7386880397794,756.6813953886084,6585.37275757204,1385.0086215531671,1.4546053,1.2282579,0.22303466,0.08893989,0.14742092859649578,0.0692152102553272,0.051208124,0.05368402,2866.171135606284,375.29657413740335,130.93397091733104,92.17932825423047,-7.0704975,6.581242,0.23,0.27,6.94,4,1.74,False
TR448308,ART25707984,3515652,22050,159440.0,103.359375,2588.6594034967216,1012.1727915932418,5908.517148079129,1900.7046085346597,1.7673311,1.9280986,0.30295566,0.13526581,0.08336618405963303,0.07297203337391323,0.028659312,0.04795435,2789.242618857723,443.264728822085,90.5698714349556,43.31052098902639,-8.620452,9.692046,0.63,2.5,3.07,22,0.14,False
TR466521,ART25707984,4743984,22050,215146.6666666667,92.28515625,2650.2805715791715,860.9182673686646,6204.503388037415,1612.3844087925136,1.7232527,1.6716076,0.27485695,0.10226334,0.08539931562634902,0.06639956893614046,0.02805644,0.06866541,2880.314888981036,430.63872623823613,103.3196194571489,85.55193543617852,-7.327438,8.798903,0.14,3.59,1.51,30,0.05,False
TR466354,ART25707984,4057601,22050,184018.18594104308,117.45383522727273,2916.131250339155,931.2342671434562,6516.154827663701,1377.2092621706847,1.9392456,2.3743234,0.23749867,0.07715994,0.11346212228740853,0.08859628300000374,0.03395668,0.04528242,2897.722894695883,366.0012736090928,135.2687630228293,97.82838464306184,-5.2436156,4.5369077,0.02,0.16,2.62,32,0.08,False
TR412854,ART25707984,4469249,22050,202687.02947845805,143.5546875,2635.286060299261,899.6421830736266,6072.133889739046,1835.5617382225353,1.422302,1.3260121,0.26826006,0.10902161,0.09429768041237113,0.06219451435069501,0.026647666,0.038633313,2751.2261280350335,613.7983836369696,99.25676255561277,68.72822691946797,-7.704354,8.459418,0.74,3.62,2.55,18,0.14,False
TR601309,ART07024718,4488792,22050,203573.3333333333,123.046875,2924.3837995430104,1206.2371231792472,6302.15924952152,1975.3196652582524,1.5493081,1.4902945,0.28747672,0.117300674,0.12896984685076415,0.11535656897841823,0.048697464,0.09506688,2833.1172936239327,508.80845839978844,117.16860794784898,85.5273580644334,-9.167798,13.359719,7.43,3.44,1.63,15,0.11,False
TR674795,ART25707984,4460804,22050,202304.03628117914,95.703125,2415.7652675620143,919.3500796974657,5519.290138366342,2027.4395163335853,2.1941347,2.8341572,0.23522283,0.11262924,0.08089536423662917,0.06030596855272678,0.024410827,0.057877902,2718.3281287093023,519.3360140969563,103.1574339529874,73.02941453724125,-7.835862,8.549911,0.74,1.45,5.09,51,0.1,False
TR775377,ART25707984,3379457,22050,153263.3560090703,151.99908088235293,2954.4592009545013,927.7920100944468,6413.064811439554,1651.3520310460842,1.7043991,2.0054786,0.22939412,0.10727222,0.1334826014761021,0.0868225516579927,0.050902974,0.109774105,2840.725562789431,488.7119754370011,140.93036066272697,105.56828774246658,-11.1436,11.888483,0.74,4.91,2.6,27,0.1,False
TR840488,ART07024718,5614224,22050,254613.33333333334,151.99908088235293,2855.7220752814496,974.0461975182114,6303.191324944003,1718.2726386740032,1.2672005,1.2462311,0.28596264,0.10134253,0.11681075846651012,0.07261425003489251,0.042078555,0.049984183,2851.4938512184635,434.3356938334496,84.31548005072908,32.78046177755067,-6.359343,7.333788,0.26,3.58,1.83,9,0.2,False
TR290267,ART25707984,5877761,22050,266565.12471655325,112.34714673913044,2654.0763189677505,1270.920946743102,5588.952155072103,2421.2584349786184,1.6543276,2.42422,0.23393288,0.13790093,0.11171135837198415,0.0886286205673658,0.08649928,0.21911357,2549.4058713016375,853.0576120614953,169.80442874062527,141.7406312964198,-13.483232,19.939188,14.35,2.25,32.95,73,0.45,False
TR873026,ART25707984,4432385,22050,201015.19274376417,123.046875,2442.705228562693,816.6273838916703,5338.110402319387,1668.0741039267034,1.7657484,1.6499351,0.22101264,0.104234,0.09735751752353315,0.07122058009661329,0.024076449,0.040006615,2560.885707628347,510.7159455922988,144.0564849579942,94.7476711753661,-7.094881,7.1871324,0.09,0.44,11.24,80,0.14,False
TR583833,ART07024718,3861761,22050,175136.55328798186,92.28515625,2402.1542856447527,845.5433699328379,5396.008596934865,1786.0572753543943,1.4509054,1.5495443,0.12000756,0.0669591,0.0977516664871404,0.06925126467546776,0.025746467,0.059549034,2702.137337535114,438.3377079394707,124.71948097056055,58.14024422023632,-10.882665,10.791672,0.12,5.14,11.7,49,0.24,False
TR424160,ART07024718,3909024,22050,177280.0,123.046875,2525.4557434292897,614.219859921236,5148.649504236248,1246.4043620817467,1.2921776,1.0699167,0.2562785,0.050549794,0.1237069340414211,0.04703566808738291,0.032809358,0.035677746,2419.7654731148336,420.5246499658503,82.09569881745794,44.58934327209328,-4.0007615,5.6082664,0.02,0.99,0.07,1,0.07,False
TR453640,ART07024718,4314113,22050,195651.38321995465,123.046875,2387.752810197668,1121.2814363003658,5323.4910127742305,2389.9284791727355,1.5981948,1.8410977,0.23033859,0.09836743,0.08053755089667142,0.06836057699996458,0.021655329,0.044644743,2627.3399499368675,648.142598808711,106.95786781079902,82.00500008961646,-8.490557,9.344363,2.79,3.32,5.53,21,0.26,False
TR693094,ART07024718,4238848,22050,192238.0045351474,95.703125,2817.661205356385,1040.3296614564395,6064.410559612772,1879.8485048397213,1.5944973,1.6402835,0.010712408,0.004859582,0.13415916553442028,0.0878481068210368,0.064381376,0.13321514,2702.106502961078,595.4395158769166,127.32088781325665,96.22357684238717,-9.349615,10.346085,0.63,5.2,7.62,21,0.36,False
TR684216,ART07024718,4418820,22050,200400.0,103.359375,2514.023008405928,1103.7991157495528,5309.747091697081,2021.0537662689921,1.6651194,2.0101578,0.2643699,0.1545424,0.10506046292072181,0.08949097253684594,0.04588345,0.112405494,2568.0335978747953,537.8394890726876,110.61762217409965,82.89709502101269,-11.288875,10.045962,0.26,3.68,8.99,87,0.1,False
TR739987,ART25707984,1182721,22050,53638.140589569164,92.28515625,2400.9529355480477,940.4609896158829,5462.864615730474,1616.4241775242913,2.2221856,2.441676,0.12698084,0.042555794,0.09275125250162268,0.08014839319236983,0.018131025,0.036018625,2659.434414362465,431.22413841786096,153.06163765998164,79.04246902333858,-7.0013833,4.59892,0.0,0.0,1.53,18,0.09,False
